X,Y,DESCRIP86,BUSINESS86,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
324856.3186,673739.5441,electrical goods,Dixons,Class 1,Class 1, , , , ,5586
324838.2686,673734.431700001,records,Virgin,Class 1,Class 1, , , , ,5587
324831.5437,673732.200200001,womenswear,Skincraft,Class 1,Class 1, , , , ,5588
324823.7,673730.1877,clothes,Murray of Hawick,Class 1,Class 1,Class 1,Class 1,133 PRINCES STR,EH2 4AH,5589
324818.3874,673728.5876,clothing,Skirt 'n Slack,Class 1,Class 1,Class 1,Class 1,134 PRINCES STR,EH2 4AH,5590
324805.5626,673724.368899999,clothes,Florence,Class 1,Class 1,Vacant,Class 1,134A PRINCES ST,EH2 4AH,5591
324809.9501,673725.718900001,sports shop,Army & Navy,Class 1,Class 1, , , , ,5592
324814.0,673727.237600001,clothes,Scottish Worsteds,Class 1,Class 1, , , , ,5593
324771.9875,673718.000399999,clothing,Razzle Dazzle,Class 1,Class 1,Class 1,Class 1,135 PRINCES STR,EH2 4BL,5594
324748.9062,673711.1502,sports equipment,Sports Conscious,Class 1,Class 3,Class 3,Class 3,137 PRINCES STR,EH2 4BL,5595
324737.8937,673707.825200001, , ,UNKNOWN USE,Class 1, , , , ,5596
324741.0125,673709.012499999,travel agent,American Express,Class 1,Class 1,Class 1,Class 1,139(01) PRINCES,EH2 4BL,5597
324726.7193,673705.302100001, , ,UNKNOWN USE,Class 2,Class 1,Class 1,141 PRINCES STR,EH2 4BL,5598
324713.4386,673701.413899999,bank,Royal Bank of Scotland,Class 2,Class 2,Class 2,Class 2,142-144 PRINCES,EH2 4EQ,5599
324684.2135,673693.792099999,restaurant,Frasers,Class 3,Class 3, , , , ,5600
324691.9665,673695.477700001,large mixed durable,Frasers,Class 1,Class 1, , , , ,5601
330630.356,674189.2948,confectioners, ,Class 1,Class 1,Class 1, , , ,5602
330606.0906,674196.353499999,amusement centre, ,Class 11,Class 11, ,Class 11,8(05) PROMENADE,EH15 1HH,5603
330702.7288,674129.8397,amusement centre, ,Class 11,Demolished, , , , ,5604
330708.8512,674124.0264,ice cream kiosk, ,Class 1,Demolished, , , , ,5605
330726.8809,674111.505799999,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,25-25A PROMENAD,EH15 1HH,5606
330890.8414,673986.209799999,public house, ,SUI GENERIS,Class 9, , , , ,5607
330894.6576,673983.0439,cafe, ,Class 3,Demolished, , , , ,5608
327900.6252,675502.378699999,grocer, ,Class 1,Class 9, , , , ,5609
327898.3327,675497.168299999,hairdresser, ,Class 1,Class 9, , , , ,5610
320564.6191,675404.7118,vidio film hire, ,Class 1,Class 1,Class 1,Class 1,51 QUALITY STRE,EH4 5BX,5611
320564.2381,675409.7698,bicycles, ,Class 1,Class 1,Vacant,Class 1,53 QUALITY STRE,EH4 5BX,5612
320563.4683,675415.0,coffee shop, ,Class 3,Class 3,Class 3,Class 3,55 QUALITY STRE,EH4 5BX,5613
320527,675367,service station, ,SUI GENERIS,SUI GENERIS,Vacant,Class 9, , ,5614
320581.537,675403.8519,greengrocer, ,Class 1,Vacant,Vacant,Vacant,20 QUALITY STRE,EH4 5BU,5615
327103.2639,676302.9443,mariko san, ,Class 4,Vacant, , , , ,5616
327115.2082,676298.050799999,vacant, ,Vacant,Vacant,Vacant,Vacant,5 QUEEN CHARLOT,EH6 6BA,5617
327119.8426,676296.365599999,vacant, ,Vacant,Vacant,Vacant,Vacant,9 QUEEN CHARLOT,EH6 6BA,5618
327124.8935,676294.050799999,joiners, ,Class 4,Class 4,Class 4,Vacant,11 QUEEN CHARLO,EH6 6BA,5619
327128.2639,676292.365599999,hairdresser, ,Class 1,Class 1,Class 1,Class 1,13 QUEEN CHARLO,EH6 6BA,5620
327132,676291,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,Class 9, , ,5621
324727.3695,674011.349099999,restaurant,Aye (Japanese),Class 3,SUI GENERIS,SUI GENERIS,SUI GENERIS,79-80 QUEEN STR,EH2 4NF,5622
327834.9801,674110.429099999,vacant, ,Vacant,Vacant, , , , ,5623
327839.737,674105.874600001,vacant, ,Vacant,Vacant, , , , ,5624
319177.4525,674895.0934,service station, ,SUI GENERIS,SUI GENERIS, , , , ,5625
322373.0568,674451.3883,gifts, ,Class 1,Class 4,Class 4,Class 4,132 QUEENSFERRY,EH4 2BG,5626
322368.5944,674451.8698,ladies clothes, ,Class 1,Class 1,Class 4,Class 4,134 QUEENSFERRY,EH4 2BG,5627
322362.318,674452.656400001,wholesale jewellers, ,Class 2,Class 4,Class 4,Class 4,136 QUEENSFERRY,EH4 2BG,5628
322357.4061,674453.153999999,hairdresser, ,Class 1,Class 1,Class 1,Class 1,138 QUEENSFERRY,EH4 2BG,5629
322264.0629,674468.1171,supermarket - scotmid, ,Class 1,Class 4,Class 4,Class 4,184-186 QUEENSF,EH4 2BW,5630
322252.5857,674469.0,scottish spina bifida assoc., ,Class 4,Class 4,Class 2,Class 4,190 QUEENSFERRY,EH4 2BW,5631
322206.7657,674475.468499999,service station, ,SUI GENERIS,SUI GENERIS,Class 1,Class 1,192 QUEENSFERRY,EH4 2BN,5632
322165.1416,674489.014900001,hoover service shop, ,Class 1,Class 1,Class 1,Class 1,202 QUEENSFERRY,EH4 2BN,5633
322158.5024,674492.834100001,tv/video sales/rental, ,Class 1,Class 1, , , , ,5634
322150.3317,674497.829399999,vacant, ,Vacant,Class 1, , , , ,5635
322097.6409,674537.077199999,estate agents, ,Class 2,Class 1, , , , ,5636
322088.6588,674543.0593,bank, ,Class 2,Class 1, , , , ,5637
324562.5102,673802.7042,restaurant, ,Class 3,Class 3,Class 3,SUI GENERIS, , ,5638
324538.2551,673796.489800001,printshop, ,Class 4,Class 4,Class 4,Vacant,13 RANDOLPH PLA,EH3 7TA,5639
319833.231,674300.7137,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,7 RANNOCH ROAD,EH4 7EG,5640
319826.5336,674325.360099999,betting shop, ,Class 2,Class 2,Class 2,Class 2,(7A) RANNOCH RO,EH4 7EG,5641
319789.7484,674283.5011,supermarket,Scotmid,Class 1,Class 1,Class 1,Class 1,1 RANNOCH TERRA,EH4 7ER,5642
326450.3286,671932.129699999,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1 RATCLIFFE TER,EH9 1SX,5643
326453.611,671924.740700001,hairdresser, ,Class 1,Class 1,Class 1,Class 1,3 RATCLIFFE TER,EH9 1SX,5644
326456.0923,671919.0835,hot food t/a, ,SUI GENERIS,Vacant,SUI GENERIS,SUI GENERIS,7 RATCLIFFE TER,EH9 1SX,5645
326458.9165,671914.0,builder/slater, ,Class 4,Class 1,Class 2,Class 2,9 RATCLIFFE TER,EH9 1SX,5646
326461.6889,671909.227499999,n/t/c, ,Class 1,Class 1,Class 1,Class 1,13 RATCLIFFE TE,EH9 1SX,5647
326488,671857,vacant, ,Vacant,Vacant, , , , ,5648
326488,671857,betting shop, ,Class 2,Class 2, , , , ,5649
326491.3516,671847.4582,vacant, ,Vacant,Class 2,Class 2,Class 2,43 RATCLIFFE TE,EH9 1SU,5650
326495.9252,671837.204399999,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,45-47 RATCLIFFE,EH9 1SU,5651
326500.2681,671828.9769,office equipment, ,Class 2,Class 2,Class 4,Class 4,51 RATCLIFFE TE,EH9 1SU,5652
326503.6571,671822.4813,sports goods, ,Class 1,Class 1,Class 1,Class 4,55 RATCLIFFE TE,EH9 1SU,5653
326508.4901,671813.259299999,hot food t/a, ,SUI GENERIS,SUI GENERIS,Vacant,Vacant, , ,5654
326511.8791,671805.129699999,vacant, ,Vacant,Vacant,Vacant,Class 9, , ,5655
326517.7637,671794.282400001,hardware, ,Class 1,Vacant,Vacant,Class 4,67 RATCLIFFE TE,EH9 1SU,5656
326464.0,671852.1527,grocer (licensed), ,Class 1,Class 1,Class 1,Class 1,42 RATCLIFFE TE,EH9 1SS,5657
326477.8473,671821.0605,kitchen furniture (+1/5 G.Loan), ,Class 1,Class 3,Class 3,Class 3,44 RATCLIFFE TE,EH9 1ST,5658
326479.8242,671815.9769,electrical goods, ,Class 1,Vacant,Class 1,Class 1,46(GF)-48 RATCL,EH9 1ST,5659
322084.7271,674545.8115,shoes, ,Class 1,Class 1,Class 1,Class 1,238 QUEENSFERRY,EH4 2BP,5660
322080.0089,674549.350099999,bank, ,Class 2,Vacant,Class 2,Class 2,240 QUEENSFERRY,EH4 2BP,5661
322070.9659,674555.640900001,architects, ,Class 4,Class 4,Class 4,Class 4,242 QUEENSFERRY,EH4 2BP,5662
322066.6409,674558.7864,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,246 QUEENSFERRY,EH4 2BP,5663
322063.1024,674561.5386,gardening things, ,Class 1,Class 1,Class 1,Class 1,248 QUEENSFERRY,EH4 2BP,5664
318674.6588,674975.402100001,service station, ,SUI GENERIS,SUI GENERIS, , , , ,5665
318544.3932,674992.675100001,bank, ,Class 2,Class 2,Class 2,Class 2,564 QUEENSFERRY,EH4 6AT,5666
324618.842,673682.6072,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1 QUEENSFERRY S,EH2 4PA,5667
324610.7449,673688.331800001,building society, ,Class 2,Class 2,Class 2,Class 2,2 QUEENSFERRY S,EH2 4PA,5668
324603.0767,673694.821599999,off licence, ,Class 1,Class 1,Class 1,Class 1,5 QUEENSFERRY S,EH2 4PA,5669
324597.4695,673699.0767,music,Rae Macintosh,Class 1,Class 1,Class 1,Class 1,6 QUEENSFERRY S,EH2 4PA,5670
324753,674068,music,Rae Mackintosh,Class 1,Class 1,Class 3,Class 3,7-8 QUEENSFERRY,EH2 4PA,5671
324581.4288,673714.2754,travel agent, ,Class 1,Class 1,Class 1,Class 1,10 QUEENSFERRY,EH2 4PG,5672
324577.7042,673717.255100001,restaurant, ,Class 3,Class 3,Class 3,Class 3,10A(1F1) QUEENS,EH2 4PG,5673
324573.9797,673720.6072,n/t/c,John Menzies,Class 1,Class 1,Class 1,Class 1,10B QUEENSFERRY,EH2 4PG,5674
324571.0,673723.214400001,power tools, ,Class 1,Class 1,Class 1,Class 1,11 QUEENSFERRY,EH2 4PG,5675
324567.1941,673726.862299999,bakers, ,Class 1,Class 1,Class 1,Class 1,12 QUEENSFERRY,EH2 4PG,5676
324563.842,673729.4695,opticians, ,Class 1,Class 1,Class 1,Class 1,13 QUEENSFERRY,EH2 4PG,5677
324560.1174,673732.0767,vacant, ,Vacant,Class 1,Class 2,Class 2,14 QUEENSFERRY,EH2 4PG,5678
324541.5665,673749.255100001,jewellers, ,Class 1,Class 1,Class 1,Class 1,15-16 QUEENSFER,EH2 4QW,5679
324537.842,673752.2347,opticians, ,Class 1,Class 3,Class 3,Class 3,17 QUEENSFERRY,EH2 4QW,5680
324533.7449,673755.214400001,gifts/novelties, ,Class 1,Class 1,Class 1,Class 1,17A QUEENSFERRY,EH2 4QW,5681
324527.939,673759.214400001,hot food t/a, ,SUI GENERIS,Class 1,Class 1,Class 1,19 QUEENSFERRY,EH2 4QW,5682
324525.3318,673761.449200001,staff recruitment office, ,Class 4,Class 4,Class 4,Class 4,19A QUEENSFERRY,EH2 4QW,5683
324522.3521,673763.3115,chemist, ,Class 1,Class 1,Class 1,Vacant,20 QUEENSFERRY,EH2 4QW,5684
324518.0767,673766.842,bank, ,Class 2,Class 2,Class 2,Class 2,21-22 QUEENSFER,EH2 4QW,5685
324524.903,673792.744899999,baker, ,Class 1,Vacant,Class 1,Vacant,23 QUEENSFERRY,EH2 4QS,5686
324530.1174,673788.2754,baker, ,Class 1,Class 1,Class 1,Class 1,24 QUEENSFERRY,EH2 4QS,5687
324541.2551,673779.2754,shoe repair, ,Class 1,Class 1,Class 1,Class 1,26 QUEENSFERRY,EH2 4QS,5688
324536.7856,673782.627499999,wool shop, ,Class 1,Class 1,Class 1,Class 1,27 QUEENSFERRY,EH2 4QS,5689
324552.4898,673769.4131,menswear, ,Class 1,Class 1,Vacant,Vacant,28 QUEENSFERRY,EH2 4QS,5690
324546.5305,673774.627499999,speciality tobacconist,Herbert Love,Class 1,Class 1,Class 1,Vacant,31A QUEENSFERRY,EH2 4QS,5691
324561.7653,673762.785599999,bakers, ,Class 1,Class 1,Class 3,Class 3,32 QUEENSFERRY,EH2 4QS,5692
324569.2347,673756.0407,hairdresser, ,Class 1,Class 4, ,Class 2,33(1F) QUEENSFE,EH2 4QS,5693
324566.2551,673759.020300001,travel agent, ,Class 1,Class 1,Class 1,Class 2,34-35 QUEENSFER,EH2 4QS,5694
324596.3364,673738.903000001,supermarket - fine fare, ,Class 1,Class 1, , , , ,5695
324603.2958,673727.3928,butcher, ,Class 1,Class 1,Class 1,Vacant,41 QUEENSFERRY,EH2 4RA,5696
324607.0203,673723.668199999,charity shop, ,Class 1,Class 3,SUI GENERIS,Class 3,42-45 QUEENSFER,EH2 4RA,5697
324583.6275,673694.744899999,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,1 QUEENSFERRY S,EH2 4PF,5698
324531.0561,674632.380100001,coffee shop, ,Class 3,Class 3,Class 3,Class 3,1-3 RAEBURN PLA,EH4 1HU,5699
324527.3801,674637.014,"china, toiletries, fancy goods", ,Class 1,Class 1,Class 1,Class 1,5 RAEBURN PLACE,EH4 1HU,5700
324523.662,674637.858999999,vacant, ,Vacant,Class 1,Class 1,Class 1,7 RAEBURN PLACE,EH4 1HU,5701
324515.507,674639.380100001,grocer (lic), ,Class 1,Class 1,Class 1,Class 1,9A-11 RAEBURN P,EH4 1HU,5702
324505.014,674641.5491,hairdresser, ,Class 1,Class 1,Vacant,Class 1,13-13A RAEBURN,EH4 1HU,5703
324497.352,674642.689999999,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,17-17A RAEBURN,EH4 1HU,5704
324486.183,674644.084100001,photographic processing, ,Class 1,Class 1,Vacant,Class 1,21 RAEBURN PLAC,EH4 1HU,5705
324480.7181,674644.619200001,confectionery, ,Class 1,Class 1,Class 1,Class 1,23 RAEBURN PLAC,EH4 1HU,5706
324477.845,674645.1262,ladies' clothing, ,Class 1,Class 1,Class 1,Class 1,25 RAEBURN PLAC,EH4 1HU,5707
324470.859,674646.4081,hairdresser, ,Class 1,Class 1,Class 1,Class 1,27A RAEBURN PLA,EH4 1HU,5708
324467.986,674646.915100001,2nd hand books, ,Class 1,Class 1,Class 1,Vacant,27B RAEBURN PLA,EH4 1HU,5709
324462.352,674647.7601,"n/t/c, stationery, cards", ,Class 1,Vacant,Class 2,Class 2,29 RAEBURN PLAC,EH4 1HU,5710
324453.8731,674650.633199999,pet foods & supplies, ,Class 1,Class 1,Class 1,Class 1,31 RAEBURN PLAC,EH4 1HX,5711
324445.352,674652.1262,betting shop, ,Class 2,Class 1,Class 3,Class 3,33 RAEBURN PLAC,EH4 1HX,5712
324435.859,674653.281199999,ladies' clothing, ,Class 1,Vacant,Class 1,Class 1,35A-39 RAEBURN,EH4 1HX,5713
324419.7742,674655.8731,grocer, ,Class 1,Class 1,Class 1,Class 1,43 RAEBURN PLAC,EH4 1HX,5714
324414.8731,674656.7181,jeweller, ,Class 1,Class 1,SUI GENERIS,SUI GENERIS,45 RAEBURN PLAC,EH4 1HX,5715
324409.972,674657.563100001,videotape hire, ,Class 1,Class 1,Class 1,Class 1,49 RAEBURN PLAC,EH4 1HX,5716
324404.7329,674658.577099999,optician, ,Class 1,Class 1,Class 1,Vacant,51 RAEBURN PLAC,EH4 1HX,5717
324400.1698,674659.2531,clothing alterations, ,Class 1,Class 1,SUI GENERIS,SUI GENERIS,53 RAEBURN PLAC,EH4 1HX,5718
324395.7757,674659.929099999,post office, ,Class 1,Class 1,Class 1,Class 1,55 RAEBURN PLAC,EH4 1HX,5719
324391.0436,674660.7742,off licence, ,Class 1,Vacant,Class 1,Class 1,59 RAEBURN PLAC,EH4 1HX,5720
324379.2812,674662.5491,party goods & novelties, ,Class 1,Class 1,Class 1,Class 1,63 RAEBURN PLAC,EH4 1JF,5721
324375.3941,674663.225099999,ornamental goods, ,Class 1,Class 1,Class 1,Class 1,65 RAEBURN PLAC,EH4 1JF,5722
324367.7889,674664.577099999,edinburgh people's theatre, ,Class 4,Class 1, , , , ,5723
324349.5911,674667.5491,"paints, wallpapers", ,Class 1,Class 1,Class 1,Class 4,71-73 RAEBURN P,EH4 1JG,5724
324345.028,674668.563100001,"butcher, poulterer & game dealer",George Bower,Class 1,Class 1,Class 1,Class 1,75 RAEBURN PLAC,EH4 1JG,5725
324340.465,674669.4081,wool, ,Class 1,Class 1,Class 1,Class 1,77 RAEBURN PLAC,EH4 1JG,5726
324552.2111,674652.9439,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,2-6 RAEBURN PLA,EH4 1HN,5727
324545.7889,674655.310000001,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,10 RAEBURN PLAC,EH4 1HN,5728
324538.6908,674657.506999999,travel agent, ,Class 1,Class 1,Class 1,Class 3,12 RAEBURN PLAC,EH4 1HN,5729
324530.5631,674659.563899999,solicitors & estate agents, ,Class 2,Class 2,Class 2,Class 2,16 RAEBURN PLAC,EH4 1HN,5730
324525.493,674660.7469,jeweller, ,Class 1,Class 1,Class 1,Class 1,20 RAEBURN PLAC,EH4 1HN,5731
324519.9159,674661.9299,electrical contractor, ,Class 4,Class 4,Class 1,Class 1,20A RAEBURN PLA,EH4 1HN,5732
324511.8871,674663.2258,vacant, ,Vacant,Class 1,Class 1,Class 1,22 RAEBURN PLAC,EH4 1HN,5733
324508.169,674663.732899999,hot food take-away, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,22A RAEBURN PLA,EH4 1HN,5734
324504.2819,674664.4089,vacant, ,Vacant,Class 1,Class 1,Class 1,26 RAEBURN PLAC,EH4 1HN,5735
324498.831,674665.267899999,hairdresser, ,Class 1,Class 1,Class 1,Class 1,28 RAEBURN PLAC,EH4 1HN,5736
324494.352,674665.7609,artists supplies, ,Class 1,Class 1,Class 1,Class 1,28A RAEBURN PLA,EH4 1HN,5737
324490.803,674666.436899999,"domestic appliances, hardware", ,Class 1,Class 1,Class 1,Class 1,30A RAEBURN PLA,EH4 1HN,5738
324486.662,674667.0989,gifts, ,Class 1,Class 1,Class 1,Class 1,30B RAEBURN PLA,EH4 1HN,5739
324483.0,674667.746099999,ladies' clothing, ,Class 1,Class 1,Class 1,Class 1,30D RAEBURN PLA,EH4 1HN,5740
324470.338,674669.9439,building society, ,Class 2,Class 2,Class 2,Class 1,34A RAEBURN PLA,EH4 1HN,5741
324456.2959,674675.7897,mixed durable goods,Woolworths,Class 1,Class 1,Class 1,Class 1,36-38 RAEBURN P,EH4 1HN,5742
324429.141,674676.3956,greeting cards & stationery, ,Class 1,Class 1,Class 1,Class 1,44(01) RAEBURN,EH4 1HL,5743
324410.366,674679.7048,prams & children's clothing, ,Class 1,Class 1,Class 1,Class 1,48 RAEBURN PLAC,EH4 1HL,5744
324404.1129,674680.718800001,butcher, ,Class 1,Class 1,Class 1,Class 3,52-54 RAEBURN P,EH4 1HL,5745
324394.535,674682.0568,charity shop, ,Class 1,Class 1,Class 1,Class 1,56 RAEBURN PLAC,EH4 1HJ,5746
324390.986,674682.732899999,vacant, ,Vacant,Class 1,Class 1,Class 1,58 RAEBURN PLAC,EH4 1HJ,5747
324387.4369,674683.2399,hardware, ,Class 1,Class 1,Class 1,Class 1,62 RAEBURN PLAC,EH4 1HJ,5748
324380.69,674684.2118,charity shop, ,Class 1,Class 1,Class 1,Class 1,64 RAEBURN PLAC,EH4 1HJ,5749
324375.7889,674685.0568,grocer, ,Class 1,Class 1,Class 1,Class 1,66 RAEBURN PLAC,EH4 1HJ,5750
324369.0561,674686.2258,grocer, ,Class 1,Class 1,Class 1,Class 1,70-72 RAEBURN P,EH4 1HJ,5751
324365.0,674686.901900001,hot food carry-out, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,74 RAEBURN PLAC,EH4 1HJ,5752
324361.1129,674687.5779,jeweller, ,Class 1,Class 1,Class 1,Class 1,78 RAEBURN PLAC,EH4 1HJ,5753
324355.8871,674688.2118,fishmonger, ,Class 1,Class 1,Vacant,Class 1,80 RAEBURN PLAC,EH4 1HH,5754
324351.493,674688.887800001,veterinary surgery, ,Class 2,Class 2,Class 2,Class 2, , ,5755
324347.4369,674689.563899999,greengrocer & florist, ,Class 1,Class 1,Class 1,Class 1,86 RAEBURN PLAC,EH4 1HH,5756
324339.155,674691.070900001,baker, ,Class 1,Class 1,Class 1,Class 1,88-92 RAEBURN P,EH4 1HH,5757
324331.8871,674691.9299,* no nameplate *, ,UNKNOWN USE,Class 1,Class 1,Class 1,94 RAEBURN PLAC,EH4 1HH,5758
324328.845,674692.436899999,coffee shop, ,Class 3,Class 3,Class 3,Class 3,96 RAEBURN PLAC,EH4 1HH,5759
324325.803,674692.774900001,2nd hand goods, ,Class 1,Class 1,Class 1,Class 1,98 RAEBURN PLAC,EH4 1HH,5760
324322.5919,674693.4509,driving school, ,Class 4,Vacant,Class 1,Class 1,100 RAEBURN PLA,EH4 1HH,5761
324316.3388,674694.465,games & toys, ,Class 1,Class 1, , , , ,5762
324298.859,674699.380799999,chemist, ,Class 1,Class 1, , , , ,5763
324295.141,674699.887800001,solicitors & estate agents, ,Class 2,Class 1, , , , ,5764
324290.5731,674700.5635,baker, ,Class 1,Class 1,Class 1,Class 1,106A RAEBURN PL,EH4 1HH,5765
324286.1269,674701.2258,china & ornamental goods, ,Class 1,Class 1,Class 1,Class 1,106B RAEBURN PL,EH4 1HH,5766
324280.207,674701.880999999,confectioner & tobacconist, ,Class 1,Class 3,SUI GENERIS,SUI GENERIS,108 RAEBURN PLA,EH4 1HH,5767
324275.8458,674702.5635,restaurant, ,Class 3,Class 3,Class 3,Class 3,110 RAEBURN PLA,EH4 1HH,5768
324546.6072,673825.903000001,antiques, ,Class 1,Class 1,Class 3,Class 3,9(GF) RANDOLPH,EH3 7TE,5769
326482.0231,671811.731899999,n/t/c, ,Class 1,Class 1,Vacant,Class 1,50-52 RATCLIFFE,EH9 1ST,5770
326483.7176,671807.778000001,insurance assessor,C.A. Wickes & Partners,Class 4,Class 2,Class 2,Class 4,54 RATCLIFFE TE,EH9 1TJ,5771
326485.9769,671803.824200001,hairdresser, ,Class 1,Class 1,Class 2,Class 2,56 RATCLIFFE TE,EH9 1ST,5772
326489.0231,671797.8846,antique furniture, ,Class 1,Class 1,Class 1,Class 1,58 RATCLIFFE TE,EH9 1ST,5773
326491.5648,671792.5187,hot food take-away, ,SUI GENERIS,SUI GENERIS,Class 3,Class 3,62 RATCLIFFE TE,EH9 1ST,5774
326494.1066,671786.5879,baker, ,Class 1,Class 1,Class 1,Class 1,64 RATCLIFFE TE,EH9 1ST,5775
326496.7637,671780.365900001,hairdresser, ,Class 1,Class 1,Class 1,Class 1,66 RATCLIFFE TE,EH9 1ST,5776
326498.4121,671776.259299999,videotape hire, ,Class 1,Class 2,Class 2,Class 2,68 RATCLIFFE TE,EH9 1ST,5777
326500.1066,671772.0231,architect, ,Class 4,Class 1,Class 2,Class 2,72 RATCLIFFE TE,EH9 1ST,5778
326501.5648,671768.221999999,butcher, ,Class 1,Class 1,Class 1,Class 1,74 RATCLIFFE TE,EH9 1ST,5779
326503.4121,671763.1066,chemist, ,Class 1,Class 1,Class 2,Class 2,76 RATCLIFFE TE,EH9 1ST,5780
326505.6714,671759.4352,leather goods, ,Class 1,Class 1,Class 1,Class 1,78 RATCLIFFE TE,EH9 1ST,5781
329070,668324,power tools, ,Class 1,Vacant, , , , ,5782
329323.79,668570.789999999,fancy goods, ,Class 1,Class 1, , , , ,5783
329270,668530,post office, ,Class 1,Class 1,Class 1,Class 1,17 RAVENSCROFT,EH17 8QJ,5784
329224,668522,vacant, ,Vacant,Vacant, , , , ,5785
327711.5645,675797.354800001,n/t/c, ,Class 1,Class 1,Class 1,Class 1,1 RESTALRIG ROA,EH6 8BB,5786
327714.6129,675791.596799999,greengrocer, ,Class 1,Class 1,Vacant,Class 4,3 RESTALRIG ROA,EH6 8BB,5787
327721.1451,675782.0645,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,5-7 RESTALRIG R,EH6 8BB,5788
327725.2097,675775.967700001,butcher, ,Class 1,Class 1,Class 1,Class 4,11-13 RESTALRIG,EH6 8BB,5789
327728.9193,675769.3871,office, ,Class 4,Vacant, , , , ,5790
327731.629,675765.6613,video tape hire, ,Class 1,Class 2,Class 2,Class 2,19 RESTALRIG RO,EH6 8BB,5791
327733.9355,675761.596799999,hairdresser, ,Class 1,Vacant, , , , ,5792
327744.871,675744.3387,vacant, ,Vacant,Class 9, , , , ,5793
327746.9032,675740.2742,post office, ,Class 1,Class 1,Vacant, , , ,5794
327749.2742,675736.5484,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,29 RESTALRIG RO,EH6 8BB,5795
327752.2258,675731.016100001,vacant, ,Vacant,SUI GENERIS,Class 4,Vacant,31 RESTALRIG RO,EH6 8BD,5796
327755.6129,675724.919299999,grocer, ,Class 1,Vacant, , , , ,5797
327770.7258,675694.016100001,vacant, ,Vacant,Vacant, , , , ,5798
327772.6452,675689.5484,grocer, ,Class 1,Vacant, , , , ,5799
327779.4839,675671.2904,n/t/c, ,Class 1,Class 1,Class 1,Class 1,51 RESTALRIG RO,EH6 8BE,5800
327781.5161,675664.1774,tiles, ,Class 1,Class 4,Class 1,Class 1,53 RESTALRIG RO,EH6 8BE,5801
327794.0484,675631.354800001,children's clothes, ,Class 1,Vacant, , , , ,5802
327795.629,675626.403200001,grocer, ,Class 1,Class 1, , , , ,5803
327895.6233,675491.541099999,launderette, ,Class 1,Vacant,Class 1,Class 1,95 RESTALRIG RO,EH6 7NY,5804
327930.1644,675440.539100001,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,107 RESTALRIG R,EH6 7NY,5805
327948,675403,vacant, ,Vacant,Class 1,Vacant, , , ,5806
327956.5391,675391.040100001,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,135 RESTALRIG R,EH7 6HN,5807
327964.1644,675374.7476,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,137(1) RESTALRI,EH7 6HN,5808
327978.5391,675348.086100001,n/t/c, ,Class 1,Class 1,Class 1,Class 1,139-141 RESTALR,EH7 6HW,5809
327981.4569,675339.957900001,elec.repairs, ,Class 1,Class 1, , , , ,5810
327983.7495,675334.122300001,betting shop, ,Class 2,Class 2, , , , ,5811
327986.4971,675327.877699999,video tape hire, ,Class 1,Class 2, , , , ,5812
327988.3728,675322.667300001,vacant, ,Vacant,Class 1,Class 1,Class 1,151 RESTALRIG R,EH7 6HW,5813
327992.3327,675314.539100001,grocer (lic.), ,Class 1,Class 1,Class 1,Class 1,155-157 RESTALR,EH7 6HW,5814
327995.2505,675307.869899999,baker, ,Class 1,Class 1,Class 1,Vacant,161 RESTALRIG R,EH7 6HW,5815
328001.1644,675293.456900001,post office, ,Class 1,Class 1,Class 1,Vacant,165 RESTALRIG R,EH7 6HW,5816
327685.2903,675794.7903,off license, ,Class 1,Vacant,Class 3,Class 3,2 RESTALRIG ROA,EH6 8BN,5817
328303.7193,674607.787599999,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,79 RESTALRIG RO,EH7 6JD,5818
