X,Y,OBJECTID,DESCRIP15,BUSINESS15,USECLASS15,CVR15_POST,EASTING,NORTHING,ADDRESS
319488,672954,5988,Chocolateir/Tea Room,Bon,Class 3,EH12 7XF,319488,672954,279A ST. JOHN'S ROAD
319477,672951,5989,musical instruments (guitars),guitarguitar,Class 1,EH12 7XF,319477,672951,283-287 ST. JOHN'S ROAD
319464,672948,5990,vacant,Vacant,Vacant,EH12 7XF,319464,672948,291 ST. JOHN'S ROAD
319458,672947,5991,carpets,Kristofferson Carpets,Class 1,EH12 7XF,319458,672947,293 ST. JOHN'S ROAD
319451,672945,5992,restaurant (Indian & Thai),Abida,Class 3,EH12 7XF,319451,672945,295 ST. JOHN'S ROAD
319445,672943,5993,solarium,Tanz,Class 11,EH12 7XF,319445,672943,295B ST. JOHN'S ROAD
320154,672913,5994,solicitors & estate agents,"Dickson, McNiven & Dunn",Class 2,EH12 6PA,320154,672913,38 ST. JOHN'S ROAD
320149,672917,5995,n/t/c & post office,Corstorphine Post Office,Class 1,EH12 6PA,320149,672917,40 ST. JOHN'S ROAD
320141,672919,5996,restaurant (Chinese),Peach Garden,Class 3,EH12 6PA,320141,672919,44 ST. JOHN'S ROAD
320133,672921,5997,restaurant (Indian),Eastern Pavilion,Class 3,EH12 6PA,320133,672921,46 ST. JOHN'S ROAD
320126,672922,5998,bank,Santander,Class 2,EH12 6PA,320126,672922,50 ST. JOHN'S ROAD
320098,672932,5999,hairdresser,Philip Politi,Class 1,EH12 8AT,320098,672932,56-58 ST. JOHN'S ROAD
320067,672937,6000,Vacant,Vacant,Vacant,EH12 8AT,320067,672937,62-64 ST. JOHN'S ROAD
320048,672941,6001,bank,Bank of Scotland / HBOS,Class 2,EH12 8AT,320048,672941,70 ST. JOHN'S ROAD
320040,672943,6002,building society,Nationwide,Class 2,EH12 8AT,320040,672943,72 ST. JOHN'S ROAD
320032,672944,6003,betting shop,Ladbrokes,Class 2,EH12 8AT,320032,672944,74-76 ST. JOHN'S ROAD
320025,672946,6004,betting shop,William Hill,Class 2,EH12 8AT,320025,672946,82 ST. JOHN'S ROAD
320019,672947,6005,accountancy & tax services,Tax Assist Accountants,Class 2,EH12 8AT,320019,672947,84 ST. JOHN'S ROAD
320012,672948,6006,charity shop,Bethany Shop,Class 1,EH12 8AT,320012,672948,88 ST. JOHN'S ROAD
319981,672950,6007,restaurant & hot food take-away,St. John's Curry Club,Class 3,EH12 8AT,319981,672950,100 ST. JOHN'S ROAD
319977,672951,6008,hairdresser,Monis Keir,Class 1,EH12 8AT,319977,672951,102 ST. JOHN'S ROAD
319973,672951,6009,hot food takeaway (indian),Madras Cottage,SUI GENERIS,EH12 8AT,319973,672951,104 ST. JOHN'S ROAD
319959,672958,6010,public house,Oak Inn,SUI GENERIS,EH12 8AX,319959,672958,108-110 ST. JOHN'S ROAD
319871,672968,6011,Estate Agents,Mov 8,Class 2,EH12 8AX,319871,672968,128 ST. JOHN'S ROAD
319866,672969,6012,shoe repairs / key cutting / engraving / trophies,Sole City,Class 1,EH12 8AX,319866,672969,130 ST. JOHN'S ROAD
319862,672969,6013,children's clothing,Blessings & Blossoms,Class 1,EH12 8AX,319862,672969,132 ST. JOHN'S ROAD
319851,672968,6014,solicitors & estate agents,Neilsons,Class 2,EH12 8AY,319851,672968,138 ST. JOHN'S ROAD
319846,672969,6015,hairdresser & beauty salon,Pinkk,Class 1,EH12 8AY,319846,672969,140 ST. JOHN'S ROAD
319839,672970,6016,solicitors & estate agents,Neilsons,Class 2,EH12 8AY,319839,672970,142 ST. JOHN'S ROAD
319797,672980,6017,consulting engineers,David R Murray & Associates,Class 4,EH12 8AY,319797,672980,150-154 ST. JOHN'S ROAD
319749,672996,6018,Beds,Corstorphine Bed Centre,Class 1,EH12 8AZ,319749,672996,162 ST. JOHN'S ROAD
319734,672995,6019,"kitchen & bedroom furniture, conservatories, windows & doors",Magnet,Class 1,EH12 8AZ,319734,672995,164-170 ST. JOHN'S ROAD
319683,672996,6020,financial services,first mortgate.co.uk,Class 2,EH12 8AZ,319683,672996,172 ST. JOHN'S ROAD
319648,673004,6021,dental surgery,Mathewson & Associates,Class 2, ,319648,673004, 
319340,672964,6022,bank,Bank of Scotland / HBOS,Class 2,EH12 8SH,319340,672964,206 ST. JOHN'S ROAD
326509,672895,6023,vacant,vacant,Vacant,EH8 9SB,326509,672895,67 ST. LEONARD'S HILL
326514,672885,6024,hairdresser,New Image,Class 1,EH8 9SB,326514,672885,71-73 ST. LEONARD'S HILL
326543,672876,6025,tribal arts,Nomad Tent,Class 1,EH8 9SH,326543,672876,21-23 ST. LEONARD'S LANE
326395,672881,6026,public house,The Auld Hoose,SUI GENERIS,EH8 9QN,326395,672881,23-25 ST. LEONARD'S STREET
326389,672892,6027,restaurant (Indian & Bangladeshi),Kismot,Class 3,EH8 9QN,326389,672892,29-35 ST. LEONARD'S STREET
326398,672877,6028,storage,storage for Kismot,Class 3,EH8 9QN,326398,672877,39 ST. LEONARD'S STREET
326405,672865,6029,printers,Greenprint,Class 4,EH8 9QN,326405,672865,49-53 ST. LEONARD'S STREET
326410,672852,6030,n/t/c,Ben's Newsagent,Class 1,EH8 9QN,326410,672852,55 ST. LEONARD'S STREET
326432,672797,6031,hairdresser,Signature,Vacant,EH8 9QR,326432,672797,67 ST. LEONARD'S STREET
326435,672786,6032,restaurant,Blonde,Class 3,EH8 9QR,326435,672786,71-75 ST. LEONARD'S STREET
326438,672778,6033,solicitors,Good & Stewart,Class 2,EH8 9QR,326438,672778,77-79 ST. LEONARD'S STREET
326447,672753,6034,public house,The Montague,SUI GENERIS,EH8 9QY,326447,672753,81-85 ST. LEONARD'S STREET
326451,672743,6035,hot food take away,Shabaz Tandoori,SUI GENERIS,EH8 9QY,326451,672743,87 ST. LEONARD'S STREET
326452,672739,6036,security systems,IQ,Class 2,EH8 9QY,326452,672739,91 ST. LEONARD'S STREET
326453,672736,6037,restaurant (Portugese),O Canto Do Passarinho,Class 3,EH8 9QY,326453,672736,93 ST. LEONARD'S STREET
326457,672728,6038,security systems,IQ,Class 2,EH8 9QY,326457,672728,95-97 ST. LEONARD'S STREET
326458,672725,6039,sports equipment,The Battle Box,Class 1,EH8 9QY,326458,672725,101 ST. LEONARD'S STREET
326460,672721,6040,travel agent,Intelvisa,Class 1,EH8 9QY,326460,672721,103 ST. LEONARD'S STREET
326464,672714,6041,restaurant,aizle,Class 3,EH8 9QY,326464,672714,107-109 ST. LEONARD'S STREET
326471,672705,6042,hairdresser,Viva Hair Salon,Class 1,EH8 9QY,326471,672705,111 ST. LEONARD'S STREET
326533,672631,6043,glaziers,A. Jack,Class 4,EH8 9RB,326533,672631,133 ST. LEONARD'S STREET
326535,672628,6044,vacant,vacant,Vacant,EH8 9RB,326535,672628,135-135A ST. LEONARD'S STREET
326541,672622,6045,charity office,Alzheimer Scotland,Class 2,EH8 9RB,326541,672622,139 ST. LEONARD'S STREET
326546,672617,6046,vacant,vacant,Vacant,EH8 9RB,326546,672617,141A ST. LEONARD'S STREET
326559,672605,6047,hairdresser,PJ's Barbershop,Class 1,EH8 9RB,326559,672605,147A ST. LEONARD'S STREET
326596,672647,6048,vacant,vacant,Vacant,EH8 9RD,326596,672647,106(05) ST. LEONARD'S STREET
326145,673682,6049,public house,The Waverley,SUI GENERIS,EH1 1TA,326145,673682,3-5 ST. MARY'S STREET
326147,673675,6050,hot food take-away,Wee Bite,SUI GENERIS,EH1 1TA,326147,673675,9 ST. MARY'S STREET
326148,673671,6051,antiques,Antiques,Class 1,EH1 1TA,326148,673671,11 ST. MARY'S STREET
326152,673666,6052,hairdresser,Ali Wilmore,Class 1,EH1 1TA,326152,673666,13 ST. MARY'S STREET
326156,673655,6053,antique maps,Carson Clark Antique Maps,Class 1,EH1 1TA,326156,673655,17-21 ST. MARY'S STREET
326160,673643,6054,bagpipes,Bagpipe Makers Edinburgh,Class 1,EH1 1TA,326160,673643,27 ST. MARY'S STREET
326167,673683,6055,caf‚,Procaffeination,Class 3,EH1 1SU,326167,673683,4 ST. MARY'S STREET
326170,673677,6056,caf‚,Circus caf‚,Class 3,EH1 1SU,326170,673677,8 ST. MARY'S STREET
326172,673670,6057,dry cleaners,Kleen Cleaners,Class 1,EH1 1SU,326172,673670,10 ST. MARY'S STREET
326174,673665,6058,clothing,Slanj,Class 1,EH1 1SU,326174,673665,14 ST. MARY'S STREET
326177,673657,6059,gifts & curios,present,Class 1,EH1 1SU,326177,673657,18 ST. MARY'S STREET
326178,673652,6060,home accessories,Lo Demore,Class 1,EH1 1SU,326178,673652,20 ST. MARY'S STREET
326182,673644,6061,ladies clothing,Psychomoda,Class 1,EH1 1SU,326182,673644,22 ST. MARY'S STREET
326183,673639,6062,caf‚,Empires,Class 3,EH1 1SU,326183,673639,24 ST. MARY'S STREET
326184,673636,6063,shortbread,Pinnies & Poppyseess,Class 1,EH1 1SU,326184,673636,26 ST. MARY'S STREET
326189,673625,6064,gifts & clothing,pandora Gifts,Class 1,EH1 1SU,326189,673625,30 ST. MARY'S STREET
326190,673620,6065,restaurant,Vinyasa,Class 3,EH1 1SU,326190,673620,34 ST. MARY'S STREET
326193,673613,6066,architects,Oliver Chapman Architects,Class 2,EH1 1SX,326193,673613,36 ST. MARY'S STREET
326194,673609,6067,restaurant,Stac Polly,Class 3,EH1 1SX,326194,673609,38 ST. MARY'S STREET
326196,673605,6068,internet consulting,Escrivo,Class 4,EH1 1SX,326196,673605,42 ST. MARY'S STREET
326197,673600,6069,defence lawyer,Wilson McLeod,Class 2,EH1 1SX,326197,673600,44 ST. MARY'S STREET
326198,673597,6070,post office,Saint Mary's St. Post Office,Class 1,EH1 1SX,326198,673597,46 ST. MARY'S STREET
326200,673592,6071,lawyers,Criminal Defense Lawyers,Class 2,EH1 1SX,326200,673592,50 ST. MARY'S STREET
326203,673586,6072,reprographics,Edinburgh Copy Shop,Class 4,EH1 1SX,326203,673586,52 ST. MARY'S STREET
326205,673580,6073,restaurant,David Bann,Class 3,EH1 1SX,326205,673580,56 ST. MARY'S STREET
326208,673570,6074,funeral directors,T. Marin,Class 1,EH1 1SX,326208,673570,62-64 ST. MARY'S STREET
326212,673559,6075,hot food take-away,Moratti,SUI GENERIS,EH1 1SX,326212,673559,68 ST. MARY'S STREET
326199,672907,6076,window blinds,Blinds,Class 1,EH8 9EZ,326199,672907,1 ST. PATRICK SQUARE
326201,672902,6077,restaurant (Indian),Kalpna,Class 3,EH8 9EZ,326201,672902,2-3 ST. PATRICK SQUARE
326206,672892,6078,household goods/fancy dress,Edinburgh Bargain Stores / Party Zone,Class 1,EH8 9EZ,326206,672892,5-9 ST. PATRICK SQUARE
326213,672876,6079,Fancydress,Party Zone,Class 1,EH8 9EZ,326213,672876,11 ST. PATRICK SQUARE
326216,672867,6080,"haberdashery, dress materials",Edinburgh Fabrics,Class 1,EH8 9EZ,326216,672867,12-14 ST. PATRICK SQUARE
326219,672861,6081,"cake decorations, trimmings etc.",The Finishing Touch,Class 1,EH8 9EZ,326219,672861,17 ST. PATRICK SQUARE
326194,672832,6082,solicitors,Warners,Class 2,EH8 9EY,326194,672832,22-24 ST. PATRICK SQUARE
326195,672858,6083,kiosk takeaway,Souped up,Class 3,EH8 9EY,326195,672858,22(A) ST. PATRICK SQUARE
326174,672831,6084,solicitors,Warners,Class 2,EH8 9EY,326174,672831,26 ST. PATRICK SQUARE
326170,672840,6085,psychologist,The Edinburgh Psychology Centre,Class 4,EH8 9EY,326170,672840,29 ST. PATRICK SQUARE
326134,672902,6086,restaurant (Mexican),Illegal Jack's,Class 3,EH8 9ET,326134,672902,45 ST. PATRICK SQUARE
326167,672934,6087,solicitors & estate agents,Deans Properties,Class 2,EH8 9ES,326167,672934,1-3 ST. PATRICK STREET
326167,672913,6088,musical instruments,Scayles,Class 1,EH8 9ES,326167,672913,5 ST. PATRICK STREET
326193,672934,6089,chemist,Boots,Class 1,EH8 9HB,326193,672934,6 ST. PATRICK STREET
326194,672928,6090,optician,Optical Express,Class 1,EH8 9HB,326194,672928,6A ST. PATRICK STREET
326196,672916,6091,Takeaway,Munchies,Class 3,EH8 9HB,326196,672916,7 ST. PATRICK STREET
326195,672920,6092,Newsagents,Edinburgh Evening News (closed),Class 1,EH8 9HB,326195,672920,9 ST. PATRICK STREET
324384,672530,6093,grocer,Viewforth Licensed Grocer,Class 1,EH3 9PG,324384,672530,1 ST. PETER'S BUILDINGS
324388,672534,6094,publisher,Intfrobel Publishing,Class 4,EH3 9PG,324388,672534,3 ST. PETER'S BUILDINGS
324392,672536,6095,hairdresser,Chameleon,Class 1,EH3 9PG,324392,672536,4 ST. PETER'S BUILDINGS
324398,672541,6096,bakers (artisanal),Dough Re Mi,Class 1,EH3 9PG,324398,672541,5 ST. PETER'S BUILDINGS
324401,672543,6097,hairdresser,Highlight Hairdressing,Class 1,EH3 9PG,324401,672543,6 ST. PETER'S BUILDINGS
324404,672546,6098,vacant,vacant,Vacant,EH3 9PG,324404,672546,8 ST. PETER'S BUILDINGS
324408,672549,6099,vacant,vacant,Vacant,EH3 9PG,324408,672549,9 ST. PETER'S BUILDINGS
324411,672552,6100,plumbers,Cummings Plumbing,Class 2,EH3 9PG,324411,672552,11 ST. PETER'S BUILDINGS
324415,672555,6101,insurance brokers,Westminster Insurance,Class 2,EH3 9PG,324415,672555,12 ST. PETER'S BUILDINGS
324341,672587,6102,vacant,vacant,Vacant,EH3 9PH,324341,672587,11 ST. PETER'S PLACE
324346,672580,6103,legal services,Maxim Contracts,Class 4,EH3 9PH,324346,672580,13 ST. PETER'S PLACE
324349,672576,6104,vacant,vacant,Vacant,EH3 9PH,324349,672576,14 ST. PETER'S PLACE
324359,672563,6105,vacant,vacant,Vacant,EH3 9PH,324359,672563,17 ST. PETER'S PLACE
324728,674525,6106,vacant,vacant,Vacant,EH3 5AJ,324728,674525,3 ST. STEPHEN PLACE
324744,674533,6107,"furniture, lighting, interiors",Catalog ltd,Class 1,EH3 5AJ,324744,674533,2 ST. STEPHEN PLACE
324721,674533,6108,furniture,Catalog Ltd.,Class 1,EH3 5AJ,324721,674533,6 ST. STEPHEN PLACE
324710,674497,6109,restaurant,Bell's Diner,Class 3,EH3 5AN,324710,674497,7 ST. STEPHEN STREET
324713,674500,6110,art and furniture,Reflect,Class 1,EH3 5AN,324713,674500,9 ST. STEPHEN STREET
324715,674502,6111,hot food take-away (Chinese),Rice King,SUI GENERIS,EH3 5AN,324715,674502,11 ST. STEPHEN STREET
324718,674505,6112,second-hand baby clothing & equipment,Relove,Class 1,EH3 5AN,324718,674505,13 ST. STEPHEN STREET
324721,674507,6113,vacant,vacant,Vacant,EH3 5AN,324721,674507,17 ST. STEPHEN STREET
324724,674510,6114,old gramophone records,Voxbox,Class 1,EH3 5AN,324724,674510,21 ST. STEPHEN STREET
324725,674511,6115,vacant,vacant,Vacant,EH3 5AN,324725,674511,23 ST. STEPHEN STREET
324733,674519,6116,clothing,Skinnypig,Class 1,EH3 5AN,324733,674519,29 ST. STEPHEN STREET
324746,674531,6117,restaurant,Purslane,Class 3,EH3 5AH,324746,674531,33 ST. STEPHEN STREET
324748,674533,6118,mens hairdresser,Vagabond,Class 1,EH3 5AH,324748,674533,35 ST. STEPHEN STREET
324750,674535,6119,vacant,vacant,Vacant,EH3 5AH,324750,674535,37 ST. STEPHEN STREET
324755,674539,6120,caf‚,Sprio & Co.,Class 3,EH3 5AH,324755,674539,39 ST. STEPHEN STREET
324758,674542,6121,ladies clothing,Miss Bizio Couture,Class 1,EH3 5AH,324758,674542,41 ST. STEPHEN STREET
324767,674550,6122,restaurant,The Blue Parrot Cantina,Class 3,EH3 5AH,324767,674550,49 ST. STEPHEN STREET
324769,674552,6123,caterers,Blue Sky Catering,Class 2,EH3 5AH,324769,674552,51 ST. STEPHEN STREET
324773,674555,6124,second-hand clothing,55 Vintage Clothes,Class 1,EH3 5AH,324773,674555,55 ST. STEPHEN STREET
324776,674559,6125,antique lampstands and lamp shades,Mr. Purves,Class 1,EH3 5AH,324776,674559,59 ST. STEPHEN STREET
324782,674564,6126,residential letting agency,Anna Harper Lettings,Class 2,EH3 5AH,324782,674564,63/1 ST. STEPHEN STREET
324730,674490,6127,public house,The Bailie,SUI GENERIS,EH3 5AL,324730,674490,2-6 ST. STEPHEN STREET
324733,674493,6128,barbers,Saints Barber Shop,Class 1,EH3 5AL,324733,674493,8 ST. STEPHEN STREET
324738,674496,6129,"handbags, luggage, accessories",Lilies and Dreams,Class 1,EH3 5AL,324738,674496,12 ST. STEPHEN STREET
324742,674500,6130,jeweller,Sheila Fleet,Class 1,EH3 5AL,324742,674500,18 ST. STEPHEN STREET
324745,674502,6131,hairdresser,Frank Lindsay Hairdressing,Class 1,EH3 5AL,324745,674502,20 ST. STEPHEN STREET
324747,674504,6132,office,no name on fascia,UNKNOWN USE,EH3 5AL,324747,674504,24 ST. STEPHEN STREET
324749,674506,6133,vintage boutique,Those Were the Days,Class 1,EH3 5AL,324749,674506,26 ST. STEPHEN STREET
324751,674508,6134,pop up shop,The collective pop up,Class 1,EH3 5AL,324751,674508,28 ST. STEPHEN STREET
324753,674510,6135,residential letting office,Zone Letting,Class 2,EH3 5AL,324753,674510,30 ST. STEPHEN STREET
324755,674511,6136,chandeliers,Crystal Chandelier Company,Class 1,EH3 5AL,324755,674511,36 ST. STEPHEN STREET
324757,674513,6137,vacant,vacant,Vacant,EH3 5AL,324757,674513,38-40 ST. STEPHEN STREET
324759,674515,6138,restaurant (Thai),Suree Thai,Class 3,EH3 5AL,324759,674515,42 ST. STEPHEN STREET
324761,674517,6139,cocktail saloon,The Last Word,SUI GENERIS,EH3 5AL,324761,674517,44 ST. STEPHEN STREET
324763,674518,6140,clothing,Kestin Hare,Class 1,EH3 5AL,324763,674518,46 ST. STEPHEN STREET
324765,674520,6141,hairdresser,Beauty Boutique,Class 1,EH3 5AL,324765,674520,48 ST. STEPHEN STREET
324771,674526,6142,restaurant,The Stockbridge Restaurant,Class 3, ,324771,674526, 
324770,674525,6143,beauty clinic,The Face & Body Clinic,Class 1,EH3 5AL,324770,674525,56 ST. STEPHEN STREET
324772,674527,6144,gallery and gifts,The Laurel Gallery,Class 1, ,324772,674527, 
324778,674532,6145,beauty salon,The Remedy Rooms,Class 1,EH3 5AQ,324778,674532,66 ST. STEPHEN STREET
324780,674534,6146,bookshop,Golden Hare Books,Class 2,EH3 5AQ,324780,674534,68(GF) ST. STEPHEN STREET
324784,674538,6147,public house,The Antiquary,SUI GENERIS,EH3 5AQ,324784,674538,68-76 ST. STEPHEN STREET
324782,674536,6148,manicures & nail extensions,elite nails,Class 1,EH3 5AQ,324782,674536,72 ST. STEPHEN STREET
324786,674539,6149,gallery,Flaubert,Class 1,EH3 5AQ,324786,674539,74 ST. STEPHEN STREET
324855,674597,6150,residential property management,Bruce Rae Property Management,Class 2,EH3 5AQ,324855,674597,110B ST. STEPHEN STREET
324867,674602,6151,vacant,vacant,Vacant,EH3 5AD,324867,674602,112 ST. STEPHEN STREET
324871,674602,6152,Bridge Family Church (office),Bridge family Church,Class 2,EH3 5AD,324871,674602,114 ST. STEPHEN STREET
324894,674599,6153,No sign,Office,UNKNOWN USE,EH3 5AD,324894,674599,130 ST. STEPHEN STREET
324899,674598,6154,letting agent,Matrix Management Ltd.,Class 4,EH3 5AA,324899,674598,132 ST. STEPHEN STREET
324956,674542,6155,public house,St. Vincent Bar,SUI GENERIS,EH3 6SW,324956,674542,11 ST. VINCENT STREET
327444,676431,6156,accountants,Gillespie Accountancy,Class 4,EH6 7HR,327444,676431,2-4 SALAMANDER STREET
327485,676405,6157,cafe/bar,The Elbe Room,Class 3,EH6 7HR,327485,676405,18-20 SALAMANDER STREET
327954,676118,6158,food bank,Destiny Angels,Class 2,EH6 7LA,327954,676118,106 SALAMANDER STREET
327976,676103,6159,ceramic tiles,Tile Star,Class 1,EH6 7LA,327976,676103,112 SALAMANDER STREET
328093,676020,6160,carpets,Edinbugh Carpet & Flooring,Class 1,EH6 7LA,328093,676020,126 SALAMANDER STREET
328161,675987,6161,grocers (polish),Polska Chata,Class 1,EH6 7LA,328161,675987,126(1) SALAMANDER STREET
326487,672191,6162,Used and repair furniture,Polly's Attic,Class 1,EH9 1SL,326487,672191,5 SALISBURY PLACE
326478,672189,6163,hairdresser,Gordon Wilson,Class 1,EH9 1SL,326478,672189,9-11 SALISBURY PLACE
326472,672188,6164,hairdresser (gents),Crew,Class 1,EH9 1SL,326472,672188,13 SALISBURY PLACE
326468,672187,6165,restaurant,Hellers Kitchen,Class 3,EH9 1SL,326468,672187,15 SALISBURY PLACE
326462,672186,6166,n/t/c,Grange Post Office,Class 1,EH9 1SL,326462,672186,17 SALISBURY PLACE
326489,672217,6167,Restaurant,AS Sushi,Class 3,EH9 1SH,326489,672217,6-8 SALISBURY PLACE
326539,672233,6168,vacant,vacant,Vacant,EH16 5AA,326539,672233,53 SALISBURY ROAD
322922,677188,6169,vacant,vacant,Vacant,EH5 1PT,322922,677188,2 SALTIRE STREET
325829,677125,6170,supermarket - large,Asda,Class 1,EH6 6QJ,325829,677125,2 SANDPIPER DRIVE
326866,676510,6171,public house,Roseleaf,SUI GENERIS,EH6 6EW,326866,676510,23-24 SANDPORT PLACE
326984,676565,6172,bistro,Caf‚ Domenico's,Class 3,EH6 6EP,326984,676565,30 SANDPORT STREET
320859,671500,6173,vacant,vacant,Vacant,EH11 3QE,320859,671500,36 SAUGHTON MAINS GARDENS
320910,671506,6174,hot food take-away,Zack Oulden Fish & Chips,SUI GENERIS,EH11 3QE,320910,671506,52 SAUGHTON MAINS GARDENS
320907,671511,6175,hot food take-away (Chinese),Treasure Cottage,SUI GENERIS,EH11 3QE,320907,671511,54 SAUGHTON MAINS GARDENS
320905,671515,6176,n/t/c,Best One,Class 1,EH11 3QE,320905,671515,56 SAUGHTON MAINS GARDENS
320902,671520,6177,vacant,vacant,Vacant, ,320902,671520, 
320896,671531,6178,vacant,vacant,Vacant,EH11 3QE,320896,671531,60 SAUGHTON MAINS GARDENS
320646,671393,6179,hairdresser,Time Hair,Class 1,EH11 3PT,320646,671393,30 SAUGHTON ROAD
320207,672245,6180,public house,Carrickknowe Inn,SUI GENERIS,EH12 7JB,320207,672245,"73 SAUGHTON ROAD, NORTH"
320209,672235,6181,betting shop,Ladbrokes,Class 2,EH12 7JB,320209,672235,"75 SAUGHTON ROAD, NORTH"
320211,672230,6182,hot food take-away,Ginos,SUI GENERIS,EH12 7JB,320211,672230,"77 SAUGHTON ROAD, NORTH"
320213,672225,6183,hairdresser,Dianward,Class 1,EH12 7JB,320213,672225,"79 SAUGHTON ROAD, NORTH"
320214,672220,6184,betting shop,William Hill,Class 2,EH12 7JB,320214,672220,"81-83 SAUGHTON ROAD, NORTH"
320219,672206,6185,small supermarket,Scotmid,Class 1,EH12 7JB,320219,672206,"85-87 SAUGHTON ROAD, NORTH"
320217,672194,6186,hairdresser (gents),Buzz,Class 1,EH12 7JB,320217,672194,"89 SAUGHTON ROAD, NORTH"
320184,672178,6187,builders,J.Wood Joiners & Builders,Class 4,EH12 7JN,320184,672178,"100A SAUGHTON ROAD, NORTH"
320183,672182,6188,chiropodist / reflexology,DeepTissue and Sports Massage,Class 2,EH12 7JN,320183,672182,"100B SAUGHTON ROAD, NORTH"
320182,672186,6189,butcher,Harry Simpson,Class 1,EH12 7JN,320182,672186,"100C SAUGHTON ROAD, NORTH"
320180,672191,6190,baker,McArthurs1,Class 1,EH12 7JN,320180,672191,"100D SAUGHTON ROAD, NORTH"
320179,672195,6191,n/t/c,MHL Newsagents,Class 1,EH12 7JN,320179,672195,"100E SAUGHTON ROAD, NORTH"
320177,672200,6192,hot food take-away,Tasty Takeaway,SUI GENERIS,EH12 7JN,320177,672200,"100F SAUGHTON ROAD, NORTH"
320176,672205,6193,hairdresser,Alana's,Class 1,EH12 7JN,320176,672205,"100G SAUGHTON ROAD, NORTH"
320334,671981,6194,n/t/c & post office,Newsagent & Carrick Knowe Post Office,Class 1,EH12 7DS,320334,671981,"142 SAUGHTON ROAD, NORTH"
320337,671978,6195,chemist,Carrick Knowe Pharmacy,Class 1,EH12 7DS,320337,671978,"146 SAUGHTON ROAD, NORTH"
320339,671975,6196,coffee shop,The Coffee Express,Class 3,EH12 7DS,320339,671975,"148 SAUGHTON ROAD, NORTH"
320342,671970,6197,grocer (lic),Carrick Knowe Licensed Grocer,Class 1,EH12 7DS,320342,671970,"150 SAUGHTON ROAD, NORTH"
